"","GAME_ID","PLAYER_ID","PLAYER_NAME","PERIOD","MINUTES_REMAINING","SECONDS_REMAINING","EVENT_TYPE","ACTION_TYPE","SHOT_TYPE","SHOT_ZONE_BASIC","SHOT_ZONE_AREA","SHOT_ZONE_RANGE","SHOT_DISTANCE","LOC_X","LOC_Y","SHOT_ATTEMPTED_FLAG","SHOT_MADE_FLAG"
"648","0021600518","201935","James Harden","1",4,18,"Missed Shot","Floating Jump shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",7,10,70,"1","0"
"649","0021600518","201935","James Harden","1",3,57,"Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,17,11,"1","0"
"650","0021600518","201935","James Harden","1",0,59,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",25,-66,242,"1","0"
"651","0021600518","201935","James Harden","1",0,33,"Missed Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",24,-130,208,"1","0"
"652","0021600518","201935","James Harden","2",4,6,"Missed Shot","Step Back Jump shot","2PT Field Goal","Mid-Range","Right Side Center(RC)","16-24 ft.",16,99,134,"1","0"
"653","0021600518","201935","James Harden","2",1,41,"Missed Shot","Running Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",3,-24,28,"1","0"
"654","0021600518","201935","James Harden","2",1,21,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,107,234,"1","0"
"655","0021600518","201935","James Harden","3",11,22,"Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,6,11,"1","1"
"656","0021600518","201935","James Harden","3",8,41,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",24,-16,244,"1","0"
"657","0021600518","201935","James Harden","3",7,56,"Made Shot","Step Back Jump shot","2PT Field Goal","Mid-Range","Right Side(R)","16-24 ft.",18,182,41,"1","1"
"658","0021600518","201935","James Harden","3",7,6,"Missed Shot","Step Back Jump shot","2PT Field Goal","Mid-Range","Right Side Center(RC)","16-24 ft.",17,87,156,"1","0"
"659","0021600518","201935","James Harden","3",5,55,"Missed Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.",12,6,120,"1","0"
"660","0021600518","201935","James Harden","3",4,27,"Missed Shot","Jump Shot","3PT Field Goal","Left Corner 3","Left Side(L)","24+ ft.",24,-233,87,"1","0"
"661","0021600518","201935","James Harden","3",3,18,"Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",26,217,144,"1","1"
"662","0021600518","201935","James Harden","4",10,53,"Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,1,26,"1","0"
"663","0021600518","201935","James Harden","4",10,20,"Missed Shot","Step Back Jump shot","2PT Field Goal","Mid-Range","Right Side Center(RC)","16-24 ft.",16,130,95,"1","0"
"664","0021600518","201935","James Harden","4",7,48,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",25,-68,247,"1","0"
"665","0021600518","201935","James Harden","4",4,45,"Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,-20,16,"1","0"
"666","0021600518","201935","James Harden","4",1,40,"Made Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",25,-4,257,"1","1"
"667","0021600518","201935","James Harden","4",0,50,"Missed Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",26,-173,195,"1","0"
"668","0021600540","201935","James Harden","1",8,49,"Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,19,8,"1","0"
"669","0021600540","201935","James Harden","1",7,48,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,213,131,"1","0"
"670","0021600540","201935","James Harden","1",4,55,"Made Shot","Running Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-14,7,"1","1"
"671","0021600540","201935","James Harden","1",3,27,"Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,-20,-1,"1","1"
"672","0021600540","201935","James Harden","1",1,8,"Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",27,-201,183,"1","1"
"673","0021600540","201935","James Harden","1",0,26,"Made Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,194,169,"1","1"
"674","0021600540","201935","James Harden","1",0,0,"Missed Shot","Step Back Jump shot","2PT Field Goal","Mid-Range","Right Side(R)","8-16 ft.",12,117,43,"1","0"
"675","0021600540","201935","James Harden","2",6,9,"Made Shot","Running Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0,1,"1","1"
"676","0021600540","201935","James Harden","2",5,5,"Missed Shot","Step Back Jump shot","2PT Field Goal","Mid-Range","Center(C)","16-24 ft.",20,50,203,"1","0"
"677","0021600540","201935","James Harden","2",0,1,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",26,46,257,"1","0"
"678","0021600540","201935","James Harden","3",6,55,"Missed Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",27,117,252,"1","0"
"679","0021600540","201935","James Harden","3",0,45,"Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-16,2,"1","0"
"680","0021600540","201935","James Harden","3",0,2,"Missed Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,200,154,"1","0"
"681","0021600540","201935","James Harden","4",6,8,"Missed Shot","Floating Jump shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",4,7,43,"1","0"
"682","0021600540","201935","James Harden","4",4,34,"Made Shot","Fadeaway Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","16-24 ft.",22,-189,115,"1","1"
"683","0021600540","201935","James Harden","4",0,27,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,123,219,"1","0"
"684","0021600545","201935","James Harden","1",11,39,"Made Shot","Step Back Jump shot","2PT Field Goal","Mid-Range","Left Side(L)","16-24 ft.",16,-158,33,"1","1"
"685","0021600545","201935","James Harden","1",8,33,"Made Shot","Step Back Jump shot","2PT Field Goal","In The Paint (Non-RA)","Right Side(R)","8-16 ft.",14,76,121,"1","1"
"686","0021600545","201935","James Harden","1",7,19,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",28,1,282,"1","0"
"687","0021600545","201935","James Harden","1",2,23,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",25,-94,242,"1","0"
"688","0021600545","201935","James Harden","2",5,34,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,174,188,"1","0"
"689","0021600545","201935","James Harden","2",5,29,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",24,107,219,"1","0"
"690","0021600545","201935","James Harden","2",1,23,"Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-14,8,"1","1"
"691","0021600545","201935","James Harden","2",0,41,"Missed Shot","Step Back Jump shot","2PT Field Goal","Mid-Range","Left Side Center(LC)","16-24 ft.",16,-125,105,"1","0"
"692","0021600545","201935","James Harden","2",0,0,"Made Shot","Driving Floating Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.",8,4,80,"1","1"
"693","0021600545","201935","James Harden","3",7,52,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,186,178,"1","0"
"694","0021600545","201935","James Harden","3",1,17,"Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-11,7,"1","0"
"695","0021600545","201935","James Harden","4",3,15,"Made Shot","Floating Jump shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.",13,24,129,"1","1"
"696","0021600545","201935","James Harden","4",1,26,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",25,-130,219,"1","0"
"697","0021600545","201935","James Harden","4",0,41,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",25,-104,229,"1","0"
"698","0021600563","201935","James Harden","1",10,20,"Made Shot","Running Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,17,13,"1","1"
"699","0021600563","201935","James Harden","1",8,18,"Missed Shot","Pullup Jump shot","2PT Field Goal","Mid-Range","Left Side(L)","16-24 ft.",17,-145,100,"1","0"
"700","0021600563","201935","James Harden","1",7,46,"Missed Shot","Driving Floating Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.",11,-92,62,"1","0"
"701","0021600563","201935","James Harden","1",7,26,"Missed Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",23,94,219,"1","0"
"702","0021600563","201935","James Harden","1",6,0,"Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,-20,2,"1","1"
"703","0021600563","201935","James Harden","1",5,3,"Missed Shot","Step Back Jump shot","2PT Field Goal","Mid-Range","Left Side Center(LC)","16-24 ft.",17,-68,164,"1","0"
"704","0021600563","201935","James Harden","1",3,28,"Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,-25,11,"1","1"
"705","0021600563","201935","James Harden","1",2,0,"Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,-19,13,"1","0"
"706","0021600563","201935","James Harden","2",3,41,"Made Shot","Fadeaway Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.",10,-84,65,"1","1"
"707","0021600563","201935","James Harden","2",3,20,"Made Shot","Running Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",6,-32,52,"1","1"
"708","0021600563","201935","James Harden","2",1,9,"Made Shot","Turnaround Bank Hook Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-17,8,"1","1"
"709","0021600563","201935","James Harden","3",11,13,"Missed Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",24,127,214,"1","0"
"710","0021600563","201935","James Harden","3",9,46,"Missed Shot","Pullup Jump shot","2PT Field Goal","Mid-Range","Center(C)","8-16 ft.",14,10,146,"1","0"
"711","0021600563","201935","James Harden","3",8,41,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,114,223,"1","0"
"712","0021600563","201935","James Harden","3",8,9,"Missed Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.",8,-32,77,"1","0"
"713","0021600563","201935","James Harden","3",7,34,"Missed Shot","Driving Hook Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.",9,15,97,"1","0"
"714","0021600563","201935","James Harden","3",6,28,"Missed Shot","Step Back Jump shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.",23,233,-6,"1","0"
"715","0021600563","201935","James Harden","3",6,1,"Made Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",24,-192,149,"1","1"
"716","0021600563","201935","James Harden","3",5,31,"Made Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",24,-184,165,"1","1"
"717","0021600563","201935","James Harden","3",4,7,"Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-14,11,"1","1"
"718","0021600563","201935","James Harden","3",3,0,"Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-11,16,"1","0"
"719","0021600563","201935","James Harden","3",0,0,"Made Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",25,-201,149,"1","1"
"720","0021600563","201935","James Harden","4",5,13,"Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,4,8,"1","1"
"721","0021600563","201935","James Harden","4",4,53,"Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,0,21,"1","1"
"722","0021600563","201935","James Harden","4",3,30,"Missed Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",25,-220,124,"1","0"
"723","0021600563","201935","James Harden","4",1,8,"Made Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",24,-99,223,"1","1"
"724","0021600574","201935","James Harden","1",11,4,"Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",24,0,249,"1","1"
"725","0021600574","201935","James Harden","1",9,45,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",26,30,262,"1","0"
"726","0021600574","201935","James Harden","1",8,41,"Made Shot","Running Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-7,13,"1","1"
"727","0021600574","201935","James Harden","1",5,12,"Missed Shot","Step Back Jump shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.",12,-84,90,"1","0"
"728","0021600574","201935","James Harden","1",2,25,"Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",27,197,198,"1","1"
"729","0021600574","201935","James Harden","1",1,33,"Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,-17,21,"1","0"
"730","0021600574","201935","James Harden","1",0,25,"Made Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,146,213,"1","1"
"731","0021600574","201935","James Harden","2",4,57,"Missed Shot","Driving Floating Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.",13,-125,61,"1","0"
"732","0021600574","201935","James Harden","2",4,52,"Made Shot","Jump Shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.",23,236,13,"1","1"
"733","0021600574","201935","James Harden","2",3,57,"Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,-7,28,"1","1"
"734","0021600574","201935","James Harden","2",2,57,"Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,146,203,"1","1"
"735","0021600574","201935","James Harden","2",2,33,"Missed Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",28,2,282,"1","0"
"736","0021600574","201935","James Harden","2",1,22,"Missed Shot","Step Back Jump shot","2PT Field Goal","Mid-Range","Left Side Center(LC)","16-24 ft.",18,-63,170,"1","0"
"737","0021600574","201935","James Harden","2",0,5,"Missed Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",25,-24,249,"1","0"
"738","0021600574","201935","James Harden","3",9,50,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,177,183,"1","0"
"739","0021600574","201935","James Harden","3",8,37,"Missed Shot","Driving Floating Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",7,14,72,"1","0"
"740","0021600574","201935","James Harden","3",6,24,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",25,-94,239,"1","0"
"741","0021600574","201935","James Harden","3",3,41,"Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",25,-1,252,"1","1"
"742","0021600574","201935","James Harden","3",1,48,"Missed Shot","Pullup Jump shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.",14,-106,95,"1","0"
"743","0021600574","201935","James Harden","3",0,29,"Made Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",27,143,232,"1","1"
"744","0021600574","201935","James Harden","4",3,56,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",24,-107,224,"1","0"
"745","0021600574","201935","James Harden","4",2,43,"Missed Shot","Jump Shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.",23,236,11,"1","0"
"746","0021600574","201935","James Harden","4",1,51,"Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,12,16,"1","1"
"747","0021600574","201935","James Harden","4",0,28,"Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-11,13,"1","1"
"748","0021600582","201935","James Harden","1",10,35,"Missed Shot","Running Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.",8,4,80,"1","0"
"749","0021600582","201935","James Harden","1",9,19,"Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,-7,2,"1","1"
"750","0021600582","201935","James Harden","1",8,39,"Made Shot","Floating Jump shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.",8,9,85,"1","1"
"751","0021600582","201935","James Harden","1",3,15,"Missed Shot","Running Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",5,-6,52,"1","0"
"752","0021600582","201935","James Harden","2",3,17,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",24,-138,208,"1","0"
"753","0021600582","201935","James Harden","2",2,38,"Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,9,-16,"1","1"
"754","0021600582","201935","James Harden","2",0,39,"Made Shot","Floating Jump shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.",9,1,95,"1","1"
"755","0021600582","201935","James Harden","3",11,51,"Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,194,159,"1","1"
